,date,0
175,2008-01-08 07:00:00,0.3382
176,2008-01-08 08:00:00,0.0599
177,2008-01-08 09:00:00,0.0613
178,2008-01-08 10:00:00,0.0608
179,2008-01-08 11:00:00,0.0568
180,2008-01-08 12:00:00,0.0575
181,2008-01-08 13:00:00,0.0562
182,2008-01-08 14:00:00,0.0559
183,2008-01-08 15:00:00,0.0618
184,2008-01-08 16:00:00,0.0631
185,2008-01-08 17:00:00,0.0502
186,2008-01-08 18:00:00,0.0037
187,2008-01-08 19:00:00,0.0037
188,2008-01-08 20:00:00,0.0037
189,2008-01-08 21:00:00,0.0037
190,2008-01-08 22:00:00,0.0037
191,2008-01-08 23:00:00,0.0037
192,2008-01-09 00:00:00,0.0037
193,2008-01-09 01:00:00,0.0037
194,2008-01-09 02:00:00,0.0037
195,2008-01-09 03:00:00,0.0037
196,2008-01-09 04:00:00,0.0037
197,2008-01-09 05:00:00,0.0335
198,2008-01-09 06:00:00,0.0779
199,2008-01-09 07:00:00,0.066
200,2008-01-09 08:00:00,0.0602
201,2008-01-09 09:00:00,0.0595
202,2008-01-09 10:00:00,0.0573
203,2008-01-09 11:00:00,0.0578
204,2008-01-09 12:00:00,0.0566
205,2008-01-09 13:00:00,0.0584
206,2008-01-09 14:00:00,0.0385
207,2008-01-09 15:00:00,0.0602
208,2008-01-09 16:00:00,0.064
209,2008-01-09 17:00:00,0.0557
210,2008-01-09 18:00:00,0.0475
211,2008-01-09 19:00:00,0.0372
212,2008-01-09 20:00:00,0.0265
213,2008-01-09 21:00:00,0.0148
214,2008-01-09 22:00:00,0.0086
215,2008-01-09 23:00:00,0.0038
216,2008-01-10 00:00:00,0.0039
217,2008-01-10 01:00:00,0.0039
218,2008-01-10 02:00:00,0.004
219,2008-01-10 03:00:00,0.0037
220,2008-01-10 04:00:00,0.0043
221,2008-01-10 05:00:00,0.0054
222,2008-01-10 06:00:00,0.0132
223,2008-01-10 07:00:00,0.0267
224,2008-01-10 08:00:00,0.0363
225,2008-01-10 09:00:00,0.0423
226,2008-01-10 10:00:00,0.0478
227,2008-01-10 11:00:00,0.0535
228,2008-01-10 12:00:00,0.0517
229,2008-01-10 13:00:00,0.0562
230,2008-01-10 14:00:00,0.0519
231,2008-01-10 15:00:00,0.0527
232,2008-01-10 16:00:00,0.0516
233,2008-01-10 17:00:00,0.0513
234,2008-01-10 18:00:00,0.0411
235,2008-01-10 19:00:00,0.0282
236,2008-01-10 20:00:00,0.0142
237,2008-01-10 21:00:00,0.0229
238,2008-01-10 22:00:00,0.0152
239,2008-01-10 23:00:00,0.0043
240,2008-01-11 00:00:00,0.0041
241,2008-01-11 01:00:00,0.0039
242,2008-01-11 02:00:00,0.0037
243,2008-01-11 03:00:00,0.0038
244,2008-01-11 04:00:00,0.0039
245,2008-01-11 05:00:00,0.0038
246,2008-01-11 06:00:00,0.004
247,2008-01-11 07:00:00,0.011000000000000001
248,2008-01-11 08:00:00,0.0253
249,2008-01-11 09:00:00,0.0371
250,2008-01-11 10:00:00,0.0416
251,2008-01-11 11:00:00,0.0447
252,2008-01-11 12:00:00,0.0468
253,2008-01-11 13:00:00,0.054000000000000006
254,2008-01-11 14:00:00,0.0494
255,2008-01-11 15:00:00,0.0519
256,2008-01-11 16:00:00,0.0511
257,2008-01-11 17:00:00,0.048
258,2008-01-11 18:00:00,0.0378
259,2008-01-11 19:00:00,0.0309
260,2008-01-11 20:00:00,0.0194
261,2008-01-11 21:00:00,0.0063
262,2008-01-11 22:00:00,0.0037
263,2008-01-11 23:00:00,0.0037
264,2008-01-12 00:00:00,0.0037
265,2008-01-12 01:00:00,0.0037
266,2008-01-12 02:00:00,0.0037
267,2008-01-12 03:00:00,0.0037
268,2008-01-12 04:00:00,0.0037
269,2008-01-12 05:00:00,0.0319
270,2008-01-12 06:00:00,0.1186
271,2008-01-12 07:00:00,0.3672
272,2008-01-12 08:00:00,0.3834
273,2008-01-12 09:00:00,0.0976
274,2008-01-12 10:00:00,0.0569
275,2008-01-12 11:00:00,0.0528
276,2008-01-12 12:00:00,0.0535
277,2008-01-12 13:00:00,0.0501
278,2008-01-12 14:00:00,0.0574
279,2008-01-12 15:00:00,0.0549
280,2008-01-12 16:00:00,0.0422
281,2008-01-12 17:00:00,0.0408
282,2008-01-12 18:00:00,0.0304
283,2008-01-12 19:00:00,0.0231
284,2008-01-12 20:00:00,0.0141
285,2008-01-12 21:00:00,0.0096
286,2008-01-12 22:00:00,0.0039
287,2008-01-12 23:00:00,0.0039
288,2008-01-13 00:00:00,0.0038
289,2008-01-13 01:00:00,0.0037
290,2008-01-13 02:00:00,0.0037
291,2008-01-13 03:00:00,0.0037
292,2008-01-13 04:00:00,0.0131
293,2008-01-13 05:00:00,0.0518
294,2008-01-13 06:00:00,0.1241
295,2008-01-13 07:00:00,0.3371
296,2008-01-13 08:00:00,0.3025
297,2008-01-13 09:00:00,0.0609
298,2008-01-13 10:00:00,0.0585
299,2008-01-13 11:00:00,0.0563
300,2008-01-13 12:00:00,0.055999999999999994
301,2008-01-13 13:00:00,0.0557
302,2008-01-13 14:00:00,0.0525
303,2008-01-13 15:00:00,0.0558
304,2008-01-13 16:00:00,0.0552
305,2008-01-13 17:00:00,0.0583
306,2008-01-13 18:00:00,0.0449
307,2008-01-13 19:00:00,0.0326
308,2008-01-13 20:00:00,0.0222
309,2008-01-13 21:00:00,0.0051
310,2008-01-13 22:00:00,0.0037
311,2008-01-13 23:00:00,0.0037
312,2008-01-14 00:00:00,0.0037
313,2008-01-14 01:00:00,0.0037
314,2008-01-14 02:00:00,0.0037
315,2008-01-14 03:00:00,0.0037
316,2008-01-14 04:00:00,0.0037
317,2008-01-14 05:00:00,0.0421
318,2008-01-14 06:00:00,0.1217
319,2008-01-14 07:00:00,0.3315
320,2008-01-14 08:00:00,0.3618
321,2008-01-14 09:00:00,0.0662
322,2008-01-14 10:00:00,0.0577
323,2008-01-14 11:00:00,0.0573
324,2008-01-14 12:00:00,0.0577
325,2008-01-14 13:00:00,0.0583
326,2008-01-14 14:00:00,0.0553
327,2008-01-14 15:00:00,0.0577
328,2008-01-14 16:00:00,0.0578
329,2008-01-14 17:00:00,0.0595
330,2008-01-14 18:00:00,0.0471
331,2008-01-14 19:00:00,0.0323
332,2008-01-14 20:00:00,0.0234
333,2008-01-14 21:00:00,0.0113
334,2008-01-14 22:00:00,0.0041
335,2008-01-14 23:00:00,0.0044
336,2008-01-15 00:00:00,0.0038
337,2008-01-15 01:00:00,0.0037
338,2008-01-15 02:00:00,0.0037
339,2008-01-15 03:00:00,0.0039
340,2008-01-15 04:00:00,0.0065
341,2008-01-15 05:00:00,0.051
342,2008-01-15 06:00:00,0.0958
343,2008-01-15 07:00:00,0.2524
344,2008-01-15 08:00:00,0.3282
345,2008-01-15 09:00:00,0.3108
346,2008-01-15 10:00:00,0.086
347,2008-01-15 11:00:00,0.0469
348,2008-01-15 12:00:00,0.0603
349,2008-01-15 13:00:00,0.0554
350,2008-01-15 14:00:00,0.0489
351,2008-01-15 15:00:00,0.0037
352,2008-01-15 16:00:00,0.0037
353,2008-01-15 17:00:00,0.0037
354,2008-01-15 18:00:00,0.0037
355,2008-01-15 19:00:00,0.0037
356,2008-01-15 20:00:00,0.0037
357,2008-01-15 21:00:00,0.0037
358,2008-01-15 22:00:00,0.0037
359,2008-01-15 23:00:00,0.0038
360,2008-01-16 00:00:00,0.0038
361,2008-01-16 01:00:00,0.0037
362,2008-01-16 02:00:00,0.0037
363,2008-01-16 03:00:00,0.0038
364,2008-01-16 04:00:00,0.0104
365,2008-01-16 05:00:00,0.048
366,2008-01-16 06:00:00,0.068
367,2008-01-16 07:00:00,0.0668
368,2008-01-16 08:00:00,0.0418
369,2008-01-16 09:00:00,0.0507
370,2008-01-16 10:00:00,0.0508
371,2008-01-16 11:00:00,0.0386
372,2008-01-16 12:00:00,0.0302
373,2008-01-16 13:00:00,0.0454
374,2008-01-16 14:00:00,0.0566
375,2008-01-16 15:00:00,0.0572
376,2008-01-16 16:00:00,0.036000000000000004
377,2008-01-16 17:00:00,0.0316
378,2008-01-16 18:00:00,0.0249
379,2008-01-16 19:00:00,0.0167
380,2008-01-16 20:00:00,0.0124
381,2008-01-16 21:00:00,0.012
382,2008-01-16 22:00:00,0.0069
383,2008-01-16 23:00:00,0.0039
384,2008-01-17 00:00:00,0.0039
385,2008-01-17 01:00:00,0.0038
386,2008-01-17 02:00:00,0.0037
387,2008-01-17 03:00:00,0.0037
388,2008-01-17 04:00:00,0.0037
389,2008-01-17 05:00:00,0.0045
390,2008-01-17 06:00:00,0.0103
391,2008-01-17 07:00:00,0.0156
392,2008-01-17 08:00:00,0.0176
393,2008-01-17 09:00:00,0.0206
394,2008-01-17 10:00:00,0.0231
395,2008-01-17 11:00:00,0.0228
396,2008-01-17 12:00:00,0.025
397,2008-01-17 13:00:00,0.0235
398,2008-01-17 14:00:00,0.0242
399,2008-01-17 15:00:00,0.0231
400,2008-01-17 16:00:00,0.0243
401,2008-01-17 17:00:00,0.0252
402,2008-01-17 18:00:00,0.0196
403,2008-01-17 19:00:00,0.0147
404,2008-01-17 20:00:00,0.0118
405,2008-01-17 21:00:00,0.0115
406,2008-01-17 22:00:00,0.0101
407,2008-01-17 23:00:00,0.0046
408,2008-01-18 00:00:00,0.0031
409,2008-01-18 01:00:00,0.0021
410,2008-01-18 02:00:00,0.0016
411,2008-01-18 03:00:00,0.001
412,2008-01-18 04:00:00,0.0011
413,2008-01-18 05:00:00,0.0014
414,2008-01-18 06:00:00,0.0023
415,2008-01-18 07:00:00,0.006999999999999999
416,2008-01-18 08:00:00,0.0228
417,2008-01-18 09:00:00,0.0348
418,2008-01-18 10:00:00,0.0435
419,2008-01-18 11:00:00,0.053
420,2008-01-18 12:00:00,0.0476
421,2008-01-18 13:00:00,0.0521
422,2008-01-18 14:00:00,0.0544
423,2008-01-18 15:00:00,0.0524
424,2008-01-18 16:00:00,0.0528
425,2008-01-18 17:00:00,0.0496
426,2008-01-18 18:00:00,0.0398
427,2008-01-18 19:00:00,0.0316
428,2008-01-18 20:00:00,0.0255
429,2008-01-18 21:00:00,0.0185
430,2008-01-18 22:00:00,0.0066
431,2008-01-18 23:00:00,0.003
432,2008-01-19 00:00:00,0.0038
433,2008-01-19 01:00:00,0.0038
434,2008-01-19 02:00:00,0.0037
435,2008-01-19 03:00:00,0.0041
436,2008-01-19 04:00:00,0.0054
437,2008-01-19 05:00:00,0.0298
438,2008-01-19 06:00:00,0.0524
439,2008-01-19 07:00:00,0.0432
440,2008-01-19 08:00:00,0.0459
441,2008-01-19 09:00:00,0.053
442,2008-01-19 10:00:00,0.0621
443,2008-01-19 11:00:00,0.0635
444,2008-01-19 12:00:00,0.0616
445,2008-01-19 13:00:00,0.0617
446,2008-01-19 14:00:00,0.0601
447,2008-01-19 15:00:00,0.0649
448,2008-01-19 16:00:00,0.0651
449,2008-01-19 17:00:00,0.0574
450,2008-01-19 18:00:00,0.048
451,2008-01-19 19:00:00,0.0336
452,2008-01-19 20:00:00,0.026000000000000002
453,2008-01-19 21:00:00,0.0172
454,2008-01-19 22:00:00,0.004
455,2008-01-19 23:00:00,0.0038
456,2008-01-20 00:00:00,0.0037
457,2008-01-20 01:00:00,0.0037
458,2008-01-20 02:00:00,0.0037
459,2008-01-20 03:00:00,0.0038
460,2008-01-20 04:00:00,0.0069
461,2008-01-20 05:00:00,0.0537
462,2008-01-20 06:00:00,0.1211
463,2008-01-20 07:00:00,0.3615
464,2008-01-20 08:00:00,0.4015
465,2008-01-20 09:00:00,0.3776
466,2008-01-20 10:00:00,0.0698
467,2008-01-20 11:00:00,0.0563
468,2008-01-20 12:00:00,0.0541
469,2008-01-20 13:00:00,0.0284
470,2008-01-20 14:00:00,0.0509
471,2008-01-20 15:00:00,0.0438
472,2008-01-20 16:00:00,0.0328
473,2008-01-20 17:00:00,0.0325
474,2008-01-20 18:00:00,0.0221
475,2008-01-20 19:00:00,0.0141
476,2008-01-20 20:00:00,0.0104
477,2008-01-20 21:00:00,0.0065
478,2008-01-20 22:00:00,0.0037
479,2008-01-20 23:00:00,0.0038
480,2008-01-21 00:00:00,0.0037
481,2008-01-21 01:00:00,0.0037
482,2008-01-21 02:00:00,0.0037
483,2008-01-21 03:00:00,0.0038
484,2008-01-21 04:00:00,0.0068
485,2008-01-21 05:00:00,0.0396
486,2008-01-21 06:00:00,0.0904
487,2008-01-21 07:00:00,0.3073
488,2008-01-21 08:00:00,0.2815
489,2008-01-21 09:00:00,0.0372
490,2008-01-21 10:00:00,0.0483
491,2008-01-21 11:00:00,0.0468
492,2008-01-21 12:00:00,0.0333
493,2008-01-21 13:00:00,0.0481
494,2008-01-21 14:00:00,0.0534
495,2008-01-21 15:00:00,0.0423
496,2008-01-21 16:00:00,0.0316
497,2008-01-21 17:00:00,0.0312
498,2008-01-21 18:00:00,0.023
499,2008-01-21 19:00:00,0.0173
500,2008-01-21 20:00:00,0.0093
501,2008-01-21 21:00:00,0.0047
502,2008-01-21 22:00:00,0.0038
503,2008-01-21 23:00:00,0.0037
504,2008-01-22 00:00:00,0.0037
505,2008-01-22 01:00:00,0.0037
506,2008-01-22 02:00:00,0.0037
507,2008-01-22 03:00:00,0.0037
508,2008-01-22 04:00:00,0.0063
509,2008-01-22 05:00:00,0.0396
510,2008-01-22 06:00:00,0.0981
511,2008-01-22 07:00:00,0.3297
512,2008-01-22 08:00:00,0.1985
513,2008-01-22 09:00:00,0.0592
514,2008-01-22 10:00:00,0.0525
515,2008-01-22 11:00:00,0.0544
516,2008-01-22 12:00:00,0.0552
517,2008-01-22 13:00:00,0.0536
518,2008-01-22 14:00:00,0.0575
519,2008-01-22 15:00:00,0.06
520,2008-01-22 16:00:00,0.0566
521,2008-01-22 17:00:00,0.0579
522,2008-01-22 18:00:00,0.0463
523,2008-01-22 19:00:00,0.0338
524,2008-01-22 20:00:00,0.024
525,2008-01-22 21:00:00,0.0155
526,2008-01-22 22:00:00,0.0048
527,2008-01-22 23:00:00,0.0037
528,2008-01-23 00:00:00,0.0038
529,2008-01-23 01:00:00,0.0037
530,2008-01-23 02:00:00,0.0037
531,2008-01-23 03:00:00,0.0039
532,2008-01-23 04:00:00,0.01
533,2008-01-23 05:00:00,0.0475
534,2008-01-23 06:00:00,0.0734
535,2008-01-23 07:00:00,0.0697
536,2008-01-23 08:00:00,0.0599
537,2008-01-23 09:00:00,0.0548
538,2008-01-23 10:00:00,0.0609
539,2008-01-23 11:00:00,0.0612
540,2008-01-23 12:00:00,0.0586
541,2008-01-23 13:00:00,0.0563
542,2008-01-23 14:00:00,0.0601
543,2008-01-23 15:00:00,0.0611
544,2008-01-23 16:00:00,0.0579
545,2008-01-23 17:00:00,0.0635
546,2008-01-23 18:00:00,0.0506
547,2008-01-23 19:00:00,0.0375
548,2008-01-23 20:00:00,0.0274
549,2008-01-23 21:00:00,0.0236
550,2008-01-23 22:00:00,0.0138
551,2008-01-23 23:00:00,0.0045
552,2008-01-24 00:00:00,0.0044
553,2008-01-24 01:00:00,0.004
554,2008-01-24 02:00:00,0.0039
555,2008-01-24 03:00:00,0.0039
556,2008-01-24 04:00:00,0.004
557,2008-01-24 05:00:00,0.0047
558,2008-01-24 06:00:00,0.0236
559,2008-01-24 07:00:00,0.0326
560,2008-01-24 08:00:00,0.0457
561,2008-01-24 09:00:00,0.0434
562,2008-01-24 10:00:00,0.0346
563,2008-01-24 11:00:00,0.0369
564,2008-01-24 12:00:00,0.0389
565,2008-01-24 13:00:00,0.0398
566,2008-01-24 14:00:00,0.0388
567,2008-01-24 15:00:00,0.0376
568,2008-01-24 16:00:00,0.0388
569,2008-01-24 17:00:00,0.0394
570,2008-01-24 18:00:00,0.032
571,2008-01-24 19:00:00,0.0225
572,2008-01-24 20:00:00,0.0145
573,2008-01-24 21:00:00,0.0172
574,2008-01-24 22:00:00,0.0126
575,2008-01-24 23:00:00,0.0048
576,2008-01-25 00:00:00,0.0032
577,2008-01-25 01:00:00,0.0022
578,2008-01-25 02:00:00,0.0016
579,2008-01-25 03:00:00,0.0011
580,2008-01-25 04:00:00,0.0011
581,2008-01-25 05:00:00,0.0016
582,2008-01-25 06:00:00,0.003
583,2008-01-25 07:00:00,0.0095
584,2008-01-25 08:00:00,0.0214
585,2008-01-25 09:00:00,0.0336
586,2008-01-25 10:00:00,0.0416
587,2008-01-25 11:00:00,0.0482
588,2008-01-25 12:00:00,0.0441
589,2008-01-25 13:00:00,0.0513
590,2008-01-25 14:00:00,0.0512
591,2008-01-25 15:00:00,0.0507
592,2008-01-25 16:00:00,0.057999999999999996
593,2008-01-25 17:00:00,0.0583
594,2008-01-25 18:00:00,0.0484
595,2008-01-25 19:00:00,0.0376
596,2008-01-25 20:00:00,0.0274
597,2008-01-25 21:00:00,0.0206
598,2008-01-25 22:00:00,0.0044
599,2008-01-25 23:00:00,0.0039
600,2008-01-26 00:00:00,0.0018
601,2008-01-26 01:00:00,0.0011
602,2008-01-26 02:00:00,0.0009
603,2008-01-26 03:00:00,0.001
604,2008-01-26 04:00:00,0.003
605,2008-01-26 05:00:00,0.0299
606,2008-01-26 06:00:00,0.0563
607,2008-01-26 07:00:00,0.0541
608,2008-01-26 08:00:00,0.0512
609,2008-01-26 09:00:00,0.0545
610,2008-01-26 10:00:00,0.0525
611,2008-01-26 11:00:00,0.0551
612,2008-01-26 12:00:00,0.055
613,2008-01-26 13:00:00,0.0544
614,2008-01-26 14:00:00,0.0555
615,2008-01-26 15:00:00,0.0569
616,2008-01-26 16:00:00,0.0594
617,2008-01-26 17:00:00,0.055999999999999994
618,2008-01-26 18:00:00,0.0445
619,2008-01-26 19:00:00,0.0309
620,2008-01-26 20:00:00,0.0221
621,2008-01-26 21:00:00,0.0137
622,2008-01-26 22:00:00,0.0045
623,2008-01-26 23:00:00,0.0029
624,2008-01-27 00:00:00,0.0037
625,2008-01-27 01:00:00,0.0037
626,2008-01-27 02:00:00,0.0038
627,2008-01-27 03:00:00,0.0042
628,2008-01-27 04:00:00,0.0079
629,2008-01-27 05:00:00,0.0524
630,2008-01-27 06:00:00,0.1236
631,2008-01-27 07:00:00,0.3652
632,2008-01-27 08:00:00,0.2726
633,2008-01-27 09:00:00,0.0577
634,2008-01-27 10:00:00,0.0531
635,2008-01-27 11:00:00,0.052000000000000005
636,2008-01-27 12:00:00,0.0542
637,2008-01-27 13:00:00,0.0543
638,2008-01-27 14:00:00,0.0528
639,2008-01-27 15:00:00,0.0576
640,2008-01-27 16:00:00,0.053
641,2008-01-27 17:00:00,0.0533
642,2008-01-27 18:00:00,0.0428
643,2008-01-27 19:00:00,0.027999999999999997
644,2008-01-27 20:00:00,0.0171
645,2008-01-27 21:00:00,0.0134
646,2008-01-27 22:00:00,0.0047
647,2008-01-27 23:00:00,0.0043
648,2008-01-28 00:00:00,0.0037
649,2008-01-28 01:00:00,0.0037
650,2008-01-28 02:00:00,0.0037
651,2008-01-28 03:00:00,0.0042
652,2008-01-28 04:00:00,0.0098
653,2008-01-28 05:00:00,0.054000000000000006
654,2008-01-28 06:00:00,0.1075
655,2008-01-28 07:00:00,0.3329
656,2008-01-28 08:00:00,0.2773
657,2008-01-28 09:00:00,0.0582
658,2008-01-28 10:00:00,0.0596
659,2008-01-28 11:00:00,0.057
660,2008-01-28 12:00:00,0.0559
661,2008-01-28 13:00:00,0.0538
662,2008-01-28 14:00:00,0.0554
663,2008-01-28 15:00:00,0.0546
664,2008-01-28 16:00:00,0.0545
665,2008-01-28 17:00:00,0.0554
666,2008-01-28 18:00:00,0.0452
667,2008-01-28 19:00:00,0.031
668,2008-01-28 20:00:00,0.0215
669,2008-01-28 21:00:00,0.0096
670,2008-01-28 22:00:00,0.0051
671,2008-01-28 23:00:00,0.0031
672,2008-01-29 00:00:00,0.0021
673,2008-01-29 01:00:00,0.0015
674,2008-01-29 02:00:00,0.0013
675,2008-01-29 03:00:00,0.0014
676,2008-01-29 04:00:00,0.0035
677,2008-01-29 05:00:00,0.0395
678,2008-01-29 06:00:00,0.1167
679,2008-01-29 07:00:00,0.3846
680,2008-01-29 08:00:00,0.29
681,2008-01-29 09:00:00,0.0902
682,2008-01-29 10:00:00,0.057999999999999996
683,2008-01-29 11:00:00,0.0581
684,2008-01-29 12:00:00,0.0568
685,2008-01-29 13:00:00,0.0415
686,2008-01-29 14:00:00,0.0529
687,2008-01-29 15:00:00,0.0612
688,2008-01-29 16:00:00,0.0578
689,2008-01-29 17:00:00,0.0565
690,2008-01-29 18:00:00,0.0476
691,2008-01-29 19:00:00,0.0366
692,2008-01-29 20:00:00,0.0214
693,2008-01-29 21:00:00,0.0145
694,2008-01-29 22:00:00,0.0062
695,2008-01-29 23:00:00,0.0039
696,2008-01-30 00:00:00,0.0037
697,2008-01-30 01:00:00,0.0038
