,date,320
232,2012-01-10 16:00:00,3314.0
233,2012-01-10 17:00:00,3458.0
234,2012-01-10 18:00:00,3468.0
235,2012-01-10 19:00:00,3373.0
236,2012-01-10 20:00:00,3225.0
237,2012-01-10 21:00:00,3494.0
238,2012-01-10 22:00:00,3618.0
239,2012-01-10 23:00:00,3824.0
240,2012-01-11 00:00:00,3610.0
241,2012-01-11 01:00:00,3463.0
242,2012-01-11 02:00:00,3293.0
243,2012-01-11 03:00:00,3095.0
244,2012-01-11 04:00:00,3001.0
245,2012-01-11 05:00:00,3000.0
246,2012-01-11 06:00:00,2943.0
247,2012-01-11 07:00:00,3001.0
248,2012-01-11 08:00:00,3000.0
249,2012-01-11 09:00:00,3231.0
250,2012-01-11 10:00:00,3355.0
251,2012-01-11 11:00:00,3317.0
252,2012-01-11 12:00:00,3507.0
253,2012-01-11 13:00:00,3511.0
254,2012-01-11 14:00:00,3267.0
255,2012-01-11 15:00:00,3349.0
256,2012-01-11 16:00:00,3514.0
257,2012-01-11 17:00:00,3631.0
258,2012-01-11 18:00:00,3486.0
259,2012-01-11 19:00:00,3567.0
260,2012-01-11 20:00:00,3404.0
261,2012-01-11 21:00:00,3617.0
262,2012-01-11 22:00:00,3533.0
263,2012-01-11 23:00:00,3720.0
264,2012-01-12 00:00:00,3496.0
265,2012-01-12 01:00:00,3359.0
266,2012-01-12 02:00:00,3202.0
267,2012-01-12 03:00:00,3080.0
268,2012-01-12 04:00:00,2964.0
269,2012-01-12 05:00:00,2962.0
270,2012-01-12 06:00:00,2893.0
271,2012-01-12 07:00:00,3008.0
272,2012-01-12 08:00:00,2956.0
273,2012-01-12 09:00:00,3314.0
274,2012-01-12 10:00:00,3456.0
275,2012-01-12 11:00:00,3474.0
276,2012-01-12 12:00:00,3532.0
277,2012-01-12 13:00:00,3460.0
278,2012-01-12 14:00:00,3399.0
279,2012-01-12 15:00:00,3501.0
280,2012-01-12 16:00:00,3474.0
281,2012-01-12 17:00:00,3591.0
282,2012-01-12 18:00:00,3557.0
283,2012-01-12 19:00:00,3512.0
284,2012-01-12 20:00:00,3377.0
285,2012-01-12 21:00:00,3490.0
286,2012-01-12 22:00:00,3637.0
287,2012-01-12 23:00:00,3787.0
288,2012-01-13 00:00:00,3597.0
289,2012-01-13 01:00:00,3596.0
290,2012-01-13 02:00:00,3307.0
291,2012-01-13 03:00:00,3130.0
292,2012-01-13 04:00:00,3049.0
293,2012-01-13 05:00:00,3062.0
294,2012-01-13 06:00:00,2996.0
295,2012-01-13 07:00:00,3072.0
296,2012-01-13 08:00:00,2982.0
297,2012-01-13 09:00:00,3292.0
298,2012-01-13 10:00:00,3609.0
299,2012-01-13 11:00:00,3712.0
300,2012-01-13 12:00:00,3637.0
301,2012-01-13 13:00:00,3621.0
302,2012-01-13 14:00:00,3583.0
303,2012-01-13 15:00:00,3484.0
304,2012-01-13 16:00:00,3539.0
305,2012-01-13 17:00:00,3610.0
306,2012-01-13 18:00:00,3534.0
307,2012-01-13 19:00:00,3513.0
308,2012-01-13 20:00:00,3386.0
309,2012-01-13 21:00:00,3572.0
310,2012-01-13 22:00:00,3678.0
311,2012-01-13 23:00:00,3829.0
312,2012-01-14 00:00:00,3558.0
313,2012-01-14 01:00:00,3500.0
314,2012-01-14 02:00:00,3273.0
315,2012-01-14 03:00:00,3131.0
316,2012-01-14 04:00:00,2994.0
317,2012-01-14 05:00:00,2970.0
318,2012-01-14 06:00:00,2875.0
319,2012-01-14 07:00:00,2946.0
320,2012-01-14 08:00:00,2918.0
321,2012-01-14 09:00:00,2941.0
322,2012-01-14 10:00:00,2928.0
323,2012-01-14 11:00:00,2869.0
324,2012-01-14 12:00:00,2913.0
325,2012-01-14 13:00:00,3002.0
326,2012-01-14 14:00:00,3021.0
327,2012-01-14 15:00:00,3142.0
328,2012-01-14 16:00:00,3157.0
329,2012-01-14 17:00:00,3090.0
330,2012-01-14 18:00:00,3166.0
331,2012-01-14 19:00:00,3332.0
332,2012-01-14 20:00:00,3157.0
333,2012-01-14 21:00:00,3310.0
334,2012-01-14 22:00:00,3318.0
335,2012-01-14 23:00:00,3437.0
336,2012-01-15 00:00:00,3321.0
337,2012-01-15 01:00:00,3225.0
338,2012-01-15 02:00:00,3183.0
339,2012-01-15 03:00:00,3101.0
340,2012-01-15 04:00:00,2928.0
341,2012-01-15 05:00:00,2892.0
342,2012-01-15 06:00:00,2874.0
343,2012-01-15 07:00:00,2848.0
344,2012-01-15 08:00:00,2918.0
345,2012-01-15 09:00:00,2780.0
346,2012-01-15 10:00:00,2855.0
347,2012-01-15 11:00:00,2823.0
348,2012-01-15 12:00:00,2860.0
349,2012-01-15 13:00:00,2886.0
350,2012-01-15 14:00:00,2837.0
351,2012-01-15 15:00:00,2829.0
352,2012-01-15 16:00:00,2878.0
353,2012-01-15 17:00:00,2871.0
354,2012-01-15 18:00:00,2826.0
355,2012-01-15 19:00:00,2895.0
356,2012-01-15 20:00:00,2874.0
357,2012-01-15 21:00:00,2881.0
358,2012-01-15 22:00:00,2851.0
359,2012-01-15 23:00:00,2873.0
360,2012-01-16 00:00:00,2882.0
361,2012-01-16 01:00:00,2881.0
362,2012-01-16 02:00:00,2791.0
363,2012-01-16 03:00:00,2782.0
364,2012-01-16 04:00:00,2770.0
365,2012-01-16 05:00:00,2851.0
366,2012-01-16 06:00:00,2794.0
367,2012-01-16 07:00:00,2881.0
368,2012-01-16 08:00:00,3002.0
369,2012-01-16 09:00:00,3355.0
370,2012-01-16 10:00:00,3570.0
371,2012-01-16 11:00:00,3558.0
372,2012-01-16 12:00:00,3626.0
373,2012-01-16 13:00:00,3512.0
374,2012-01-16 14:00:00,3415.0
375,2012-01-16 15:00:00,3389.0
376,2012-01-16 16:00:00,3399.0
377,2012-01-16 17:00:00,3411.0
378,2012-01-16 18:00:00,3484.0
379,2012-01-16 19:00:00,3433.0
380,2012-01-16 20:00:00,3315.0
381,2012-01-16 21:00:00,3481.0
382,2012-01-16 22:00:00,3657.0
383,2012-01-16 23:00:00,3752.0
384,2012-01-17 00:00:00,3516.0
385,2012-01-17 01:00:00,3477.0
386,2012-01-17 02:00:00,3213.0
387,2012-01-17 03:00:00,3052.0
388,2012-01-17 04:00:00,2991.0
389,2012-01-17 05:00:00,2940.0
390,2012-01-17 06:00:00,2852.0
391,2012-01-17 07:00:00,2954.0
392,2012-01-17 08:00:00,3052.0
393,2012-01-17 09:00:00,3363.0
394,2012-01-17 10:00:00,3609.0
395,2012-01-17 11:00:00,3554.0
396,2012-01-17 12:00:00,3633.0
397,2012-01-17 13:00:00,3550.0
398,2012-01-17 14:00:00,3549.0
399,2012-01-17 15:00:00,3602.0
400,2012-01-17 16:00:00,3507.0
401,2012-01-17 17:00:00,3554.0
402,2012-01-17 18:00:00,3499.0
403,2012-01-17 19:00:00,3461.0
404,2012-01-17 20:00:00,3379.0
405,2012-01-17 21:00:00,3557.0
406,2012-01-17 22:00:00,3566.0
407,2012-01-17 23:00:00,3646.0
408,2012-01-18 00:00:00,3576.0
409,2012-01-18 01:00:00,3475.0
410,2012-01-18 02:00:00,3249.0
411,2012-01-18 03:00:00,3120.0
412,2012-01-18 04:00:00,2974.0
413,2012-01-18 05:00:00,2941.0
414,2012-01-18 06:00:00,2915.0
415,2012-01-18 07:00:00,2967.0
416,2012-01-18 08:00:00,2937.0
417,2012-01-18 09:00:00,3408.0
418,2012-01-18 10:00:00,3585.0
419,2012-01-18 11:00:00,3557.0
420,2012-01-18 12:00:00,3576.0
421,2012-01-18 13:00:00,3544.0
422,2012-01-18 14:00:00,3388.0
423,2012-01-18 15:00:00,3468.0
424,2012-01-18 16:00:00,3426.0
425,2012-01-18 17:00:00,3588.0
426,2012-01-18 18:00:00,3523.0
427,2012-01-18 19:00:00,3557.0
428,2012-01-18 20:00:00,3431.0
429,2012-01-18 21:00:00,3558.0
430,2012-01-18 22:00:00,3505.0
431,2012-01-18 23:00:00,3488.0
432,2012-01-19 00:00:00,3339.0
433,2012-01-19 01:00:00,3304.0
434,2012-01-19 02:00:00,3153.0
435,2012-01-19 03:00:00,3050.0
436,2012-01-19 04:00:00,2933.0
437,2012-01-19 05:00:00,2931.0
438,2012-01-19 06:00:00,2854.0
439,2012-01-19 07:00:00,2997.0
440,2012-01-19 08:00:00,2921.0
441,2012-01-19 09:00:00,3261.0
442,2012-01-19 10:00:00,3414.0
443,2012-01-19 11:00:00,3400.0
444,2012-01-19 12:00:00,3549.0
445,2012-01-19 13:00:00,3406.0
446,2012-01-19 14:00:00,3456.0
447,2012-01-19 15:00:00,3575.0
448,2012-01-19 16:00:00,3442.0
449,2012-01-19 17:00:00,3607.0
450,2012-01-19 18:00:00,3543.0
451,2012-01-19 19:00:00,3401.0
452,2012-01-19 20:00:00,3297.0
453,2012-01-19 21:00:00,3527.0
454,2012-01-19 22:00:00,3646.0
455,2012-01-19 23:00:00,3724.0
456,2012-01-20 00:00:00,3553.0
457,2012-01-20 01:00:00,3546.0
458,2012-01-20 02:00:00,3309.0
459,2012-01-20 03:00:00,3121.0
460,2012-01-20 04:00:00,3116.0
461,2012-01-20 05:00:00,2958.0
462,2012-01-20 06:00:00,2915.0
463,2012-01-20 07:00:00,3065.0
464,2012-01-20 08:00:00,3065.0
465,2012-01-20 09:00:00,3413.0
466,2012-01-20 10:00:00,3506.0
467,2012-01-20 11:00:00,3551.0
468,2012-01-20 12:00:00,3592.0
469,2012-01-20 13:00:00,3612.0
470,2012-01-20 14:00:00,3351.0
471,2012-01-20 15:00:00,3418.0
472,2012-01-20 16:00:00,3477.0
473,2012-01-20 17:00:00,3605.0
474,2012-01-20 18:00:00,3395.0
475,2012-01-20 19:00:00,3433.0
476,2012-01-20 20:00:00,3430.0
477,2012-01-20 21:00:00,3636.0
478,2012-01-20 22:00:00,3800.0
479,2012-01-20 23:00:00,3781.0
480,2012-01-21 00:00:00,3518.0
481,2012-01-21 01:00:00,3585.0
482,2012-01-21 02:00:00,3328.0
483,2012-01-21 03:00:00,3254.0
484,2012-01-21 04:00:00,3144.0
485,2012-01-21 05:00:00,3080.0
486,2012-01-21 06:00:00,2976.0
487,2012-01-21 07:00:00,3093.0
488,2012-01-21 08:00:00,3071.0
489,2012-01-21 09:00:00,3055.0
490,2012-01-21 10:00:00,3048.0
491,2012-01-21 11:00:00,3039.0
492,2012-01-21 12:00:00,3106.0
493,2012-01-21 13:00:00,3178.0
494,2012-01-21 14:00:00,3122.0
495,2012-01-21 15:00:00,3314.0
496,2012-01-21 16:00:00,3333.0
497,2012-01-21 17:00:00,3257.0
498,2012-01-21 18:00:00,3261.0
499,2012-01-21 19:00:00,3337.0
500,2012-01-21 20:00:00,3226.0
501,2012-01-21 21:00:00,3346.0
502,2012-01-21 22:00:00,3405.0
503,2012-01-21 23:00:00,3541.0
504,2012-01-22 00:00:00,3342.0
505,2012-01-22 01:00:00,3166.0
506,2012-01-22 02:00:00,3110.0
507,2012-01-22 03:00:00,2990.0
508,2012-01-22 04:00:00,2945.0
509,2012-01-22 05:00:00,2853.0
510,2012-01-22 06:00:00,2801.0
511,2012-01-22 07:00:00,2877.0
512,2012-01-22 08:00:00,2905.0
513,2012-01-22 09:00:00,2866.0
514,2012-01-22 10:00:00,2827.0
515,2012-01-22 11:00:00,2828.0
516,2012-01-22 12:00:00,2886.0
517,2012-01-22 13:00:00,2975.0
518,2012-01-22 14:00:00,2992.0
519,2012-01-22 15:00:00,3020.0
520,2012-01-22 16:00:00,2960.0
521,2012-01-22 17:00:00,2982.0
522,2012-01-22 18:00:00,3017.0
523,2012-01-22 19:00:00,3120.0
524,2012-01-22 20:00:00,2989.0
525,2012-01-22 21:00:00,2974.0
526,2012-01-22 22:00:00,2907.0
527,2012-01-22 23:00:00,2835.0
528,2012-01-23 00:00:00,2858.0
529,2012-01-23 01:00:00,2919.0
530,2012-01-23 02:00:00,2934.0
531,2012-01-23 03:00:00,2882.0
532,2012-01-23 04:00:00,2812.0
533,2012-01-23 05:00:00,2773.0
534,2012-01-23 06:00:00,2835.0
535,2012-01-23 07:00:00,3061.0
536,2012-01-23 08:00:00,3053.0
537,2012-01-23 09:00:00,3435.0
538,2012-01-23 10:00:00,3628.0
539,2012-01-23 11:00:00,3570.0
540,2012-01-23 12:00:00,3632.0
541,2012-01-23 13:00:00,3554.0
542,2012-01-23 14:00:00,3422.0
543,2012-01-23 15:00:00,3535.0
544,2012-01-23 16:00:00,3645.0
545,2012-01-23 17:00:00,3669.0
546,2012-01-23 18:00:00,3573.0
547,2012-01-23 19:00:00,3544.0
548,2012-01-23 20:00:00,3447.0
549,2012-01-23 21:00:00,3662.0
550,2012-01-23 22:00:00,3817.0
551,2012-01-23 23:00:00,3821.0
552,2012-01-24 00:00:00,3562.0
553,2012-01-24 01:00:00,3441.0
554,2012-01-24 02:00:00,3173.0
555,2012-01-24 03:00:00,3140.0
556,2012-01-24 04:00:00,3122.0
557,2012-01-24 05:00:00,3051.0
558,2012-01-24 06:00:00,3030.0
559,2012-01-24 07:00:00,3127.0
560,2012-01-24 08:00:00,3144.0
561,2012-01-24 09:00:00,3642.0
562,2012-01-24 10:00:00,3744.0
563,2012-01-24 11:00:00,3557.0
564,2012-01-24 12:00:00,3737.0
565,2012-01-24 13:00:00,3764.0
566,2012-01-24 14:00:00,3642.0
567,2012-01-24 15:00:00,3599.0
568,2012-01-24 16:00:00,3570.0
569,2012-01-24 17:00:00,3730.0
570,2012-01-24 18:00:00,3618.0
571,2012-01-24 19:00:00,3549.0
572,2012-01-24 20:00:00,3402.0
573,2012-01-24 21:00:00,3635.0
574,2012-01-24 22:00:00,3754.0
575,2012-01-24 23:00:00,3877.0
576,2012-01-25 00:00:00,3628.0
577,2012-01-25 01:00:00,3587.0
578,2012-01-25 02:00:00,3333.0
579,2012-01-25 03:00:00,3238.0
580,2012-01-25 04:00:00,3090.0
581,2012-01-25 05:00:00,3022.0
582,2012-01-25 06:00:00,3026.0
583,2012-01-25 07:00:00,3095.0
584,2012-01-25 08:00:00,3131.0
585,2012-01-25 09:00:00,3572.0
586,2012-01-25 10:00:00,3516.0
587,2012-01-25 11:00:00,3500.0
588,2012-01-25 12:00:00,3613.0
589,2012-01-25 13:00:00,3678.0
590,2012-01-25 14:00:00,3504.0
591,2012-01-25 15:00:00,3429.0
592,2012-01-25 16:00:00,3420.0
593,2012-01-25 17:00:00,3609.0
594,2012-01-25 18:00:00,3675.0
595,2012-01-25 19:00:00,3636.0
596,2012-01-25 20:00:00,3501.0
597,2012-01-25 21:00:00,3704.0
598,2012-01-25 22:00:00,3665.0
599,2012-01-25 23:00:00,3655.0
600,2012-01-26 00:00:00,3510.0
601,2012-01-26 01:00:00,3409.0
602,2012-01-26 02:00:00,3210.0
603,2012-01-26 03:00:00,3128.0
604,2012-01-26 04:00:00,3015.0
605,2012-01-26 05:00:00,2845.0
606,2012-01-26 06:00:00,2926.0
607,2012-01-26 07:00:00,3018.0
608,2012-01-26 08:00:00,2996.0
609,2012-01-26 09:00:00,3407.0
610,2012-01-26 10:00:00,3582.0
611,2012-01-26 11:00:00,3541.0
612,2012-01-26 12:00:00,3681.0
613,2012-01-26 13:00:00,3670.0
614,2012-01-26 14:00:00,3524.0
615,2012-01-26 15:00:00,3604.0
616,2012-01-26 16:00:00,3699.0
617,2012-01-26 17:00:00,3724.0
618,2012-01-26 18:00:00,3751.0
619,2012-01-26 19:00:00,3751.0
620,2012-01-26 20:00:00,3579.0
621,2012-01-26 21:00:00,3799.0
622,2012-01-26 22:00:00,3733.0
623,2012-01-26 23:00:00,3786.0
624,2012-01-27 00:00:00,3658.0
625,2012-01-27 01:00:00,3611.0
626,2012-01-27 02:00:00,3382.0
627,2012-01-27 03:00:00,3241.0
628,2012-01-27 04:00:00,3169.0
629,2012-01-27 05:00:00,3033.0
630,2012-01-27 06:00:00,3043.0
631,2012-01-27 07:00:00,3105.0
632,2012-01-27 08:00:00,3127.0
633,2012-01-27 09:00:00,3534.0
634,2012-01-27 10:00:00,3683.0
635,2012-01-27 11:00:00,3687.0
636,2012-01-27 12:00:00,3746.0
637,2012-01-27 13:00:00,3639.0
638,2012-01-27 14:00:00,3626.0
639,2012-01-27 15:00:00,3586.0
640,2012-01-27 16:00:00,3595.0
641,2012-01-27 17:00:00,3633.0
642,2012-01-27 18:00:00,3540.0
643,2012-01-27 19:00:00,3522.0
644,2012-01-27 20:00:00,3378.0
645,2012-01-27 21:00:00,3573.0
646,2012-01-27 22:00:00,3548.0
647,2012-01-27 23:00:00,3802.0
648,2012-01-28 00:00:00,3709.0
649,2012-01-28 01:00:00,3528.0
650,2012-01-28 02:00:00,3317.0
651,2012-01-28 03:00:00,3268.0
652,2012-01-28 04:00:00,3135.0
653,2012-01-28 05:00:00,3077.0
654,2012-01-28 06:00:00,3068.0
655,2012-01-28 07:00:00,2971.0
656,2012-01-28 08:00:00,3059.0
657,2012-01-28 09:00:00,3057.0
658,2012-01-28 10:00:00,3110.0
659,2012-01-28 11:00:00,3079.0
660,2012-01-28 12:00:00,3197.0
661,2012-01-28 13:00:00,3061.0
662,2012-01-28 14:00:00,3084.0
663,2012-01-28 15:00:00,3158.0
664,2012-01-28 16:00:00,3220.0
665,2012-01-28 17:00:00,3081.0
666,2012-01-28 18:00:00,3153.0
667,2012-01-28 19:00:00,3297.0
668,2012-01-28 20:00:00,3214.0
669,2012-01-28 21:00:00,3357.0
670,2012-01-28 22:00:00,3304.0
671,2012-01-28 23:00:00,3379.0
672,2012-01-29 00:00:00,3258.0
673,2012-01-29 01:00:00,3120.0
674,2012-01-29 02:00:00,2980.0
675,2012-01-29 03:00:00,2988.0
676,2012-01-29 04:00:00,2889.0
677,2012-01-29 05:00:00,2825.0
678,2012-01-29 06:00:00,2814.0
679,2012-01-29 07:00:00,2861.0
680,2012-01-29 08:00:00,2817.0
681,2012-01-29 09:00:00,2818.0
682,2012-01-29 10:00:00,2757.0
683,2012-01-29 11:00:00,2843.0
684,2012-01-29 12:00:00,2890.0
685,2012-01-29 13:00:00,2923.0
686,2012-01-29 14:00:00,2913.0
687,2012-01-29 15:00:00,2915.0
688,2012-01-29 16:00:00,2913.0
689,2012-01-29 17:00:00,2967.0
690,2012-01-29 18:00:00,2954.0
691,2012-01-29 19:00:00,3041.0
692,2012-01-29 20:00:00,2838.0
693,2012-01-29 21:00:00,2848.0
694,2012-01-29 22:00:00,2781.0
695,2012-01-29 23:00:00,2760.0
696,2012-01-30 00:00:00,2837.0
697,2012-01-30 01:00:00,2921.0
698,2012-01-30 02:00:00,2848.0
